-2.69 0 0 -1.06902 3.71134
-2.68 0 0 -1.04457 3.74914
-2.67 0 0 -1.0203 3.78675
-2.66 0 0 -0.996202 3.82414
-2.65 0 0 -0.972283 3.86133
-2.64 0 0 -0.948543 3.8983
-2.63 0 0 -0.924984 3.93506
-2.62 0 0 -0.901607 3.97159
-2.61 0 0 -0.878413 4.00789
-2.6 0 0 -0.855403 4.04397
-2.59 0 0 -0.832578 4.07981
-2.58 0 0 -0.809939 4.11541
-2.57 0 0 -0.787487 4.15077
-2.56 0 0 -0.765221 4.18588
-2.55 0 0 -0.743144 4.22075
-2.54 0 0 -0.721254 4.25537
-2.53 0 0 -0.699552 4.28974
-2.52 0 0 -0.678038 4.32385
-2.51 0 0 -0.65672 4.3577
-2.5 0 0 -0.636996 4.39109
-2.49 0 0 -0.613403 4.4248
-2.48 0 0 -0.593883 4.45768
-2.47 0 0 -0.573306 4.49048
-2.46 0 0 -0.552924 4.52301
-2.45 0 0 -0.532731 4.55526
-2.44 0 0 -0.512726 4.58725
-2.43 0 0 -0.492909 4.61896
-2.42 0 0 -0.47328 4.6504
-2.41 0 0 -0.453839 4.68156
-2.4 0 0 -0.434585 4.71245
-2.39 0 0 -0.415518 4.74306
-2.38 0 0 -0.396637 4.77339
-2.37 0 0 -0.377942 4.80345
-2.36 0 0 -0.359433 4.83322
-2.35 0 0 -0.341108 4.86272
-2.34 0 0 -0.322968 4.89193
-2.33 0 0 -0.305011 4.92087
-2.32 0 0 -0.287236 4.94953
-2.31 0 0 -0.269644 4.97791
-2.3 0 0 -0.252233 5.00601
-2.29 0 0 -0.235003 5.03384
-2.28 0 0 -0.217952 5.06138
-2.27 0 0 -0.201079 5.08865
-2.26 0 0 -0.184385 5.11564
-2.25 0 0 -0.167868 5.14236
-2.24 0 0 -0.151527 5.1688
-2.23 0 0 -0.135361 5.19497
-2.22 0 0 -0.119369 5.22086
-2.21 0 0 -0.10355 5.24648
-2.2 0 0 -0.0879032 5.27184
-2.19 0 0 -0.0724279 5.29692
-2.18 0 0 -0.0571227 5.32173
-2.17 0 0 -0.0419867 5.34627
-2.16 0 0 -0.0270188 5.37055
