0.98 -0.000926978 -0.000118335 -0.000235602 3.60282e-05 0.00188673 0.000111427 0.000768829 -2.23937e-05
1 -0.000971586 -0.000114189 -0.000255148 3.14974e-05 0.00192306 7.59193e-05 0.000784942 -5.75992e-06
1.02 -0.00101266 -0.000109312 -0.000272453 2.71367e-05 0.00191628 3.86175e-05 0.000782345 9.72713e-06
1.04 -0.0010498 -0.000103741 -0.000287518 2.29511e-05 0.00186483 4.26671e-07 0.000761826 2.38283e-05
1.06 -0.00108265 -9.75178e-05 -0.000300352 1.8945e-05 0.00176818 -3.77299e-05 0.000724529 3.63488e-05
1.08 -0.00111082 -9.06854e-05 -0.000310974 1.51225e-05 0.00162691 -7.49327e-05 0.000671917 4.71388e-05
1.1 -0.00113399 -8.32915e-05 -0.000319411 1.14867e-05 0.00144271 -0.000110288 0.000605732 5.6093e-05
1.12 -0.00115182 -7.53863e-05 -0.0003257 8.04035e-06 0.00121841 -0.000142948 0.000527948 6.315e-05
1.14 -0.00116402 -6.70228e-05 -0.000329884 4.78549e-06 0.000957902 -0.000172134 0.000440725 6.82904e-05
1.16 -0.0011703 -5.82562e-05 -0.000332016 1.72357e-06 0.000666132 -0.00019715 0.000346351 7.15346e-05
1.18 -0.00117043 -4.91438e-05 -0.000332154 -1.14458e-06 0.000348975 -0.000217402 0.000247196 7.29399e-05
1.2 -0.0011642 -3.97446e-05 -0.000330366 -3.8187e-06 1.3137e-05 -0.000232413 0.000145655 7.25974e-05
1.22 -0.00115142 -3.01188e-05 -0.000326725 -6.2991e-06 -0.000333992 -0.00024183 4.40964e-05 7.06277e-05
1.24 -0.00113195 -2.03276e-05 -0.000321311 -8.5867e-06 -0.000684498 -0.000245436 -5.51861e-05 6.71775e-05
1.26 -0.0011057 -1.0433e-05 -0.000314209 -1.06829e-05 -0.00103012 -0.000243153 -0.000150022 6.24146e-05
1.28 -0.0010726 -4.96982e-07 -0.00030551 -1.25898e-05 -0.00136246 -0.000235042 -0.000238408 5.65238e-05
1.3 -0.00103263 9.41841e-06 -0.000295311 -1.43099e-05 -0.00167317 -0.000221307 -0.000318544 4.97022e-05
1.32 -0.00098582 1.92517e-05 -0.000283711 -1.5846e-05 -0.00195415 -0.000202281 -0.000388867 4.21546e-05
1.34 -0.00093224 2.89421e-05 -0.000270816 -1.72019e-05 -0.00219781 -0.000178426 -0.000448079 3.40889e-05
1.36 -0.000872005 3.84302e-05 -0.000256732 -1.83814e-05 -0.0023972 -0.000150317 -0.000495169 2.57122e-05
1.38 -0.00080528 4.7658e-05 -0.000241571 -1.93889e-05 -0.00254627 -0.00011863 -0.000529422 1.72259e-05
1.4 -0.000732272 5.65692e-05 -0.000225446 -2.02293e-05 -0.00263998 -8.41241e-05 -0.000550433 8.823e-06
1.42 -0.000653238 6.511e-05 -0.00020847 -2.09077e-05 -0.00267452 -4.76264e-05 -0.000558101 6.83712e-07
1.44 -0.000568478 7.32289e-05 -0.00019076 -2.14297e-05 -0.0026474 -1.0009e-05 -0.000552628 -7.02698e-06
1.46 -0.000478339 8.08771e-05 -0.000172431 -2.18012e-05 -0.00255752 2.78305e-05 -0.000534505 -1.41621e-05
1.48 -0.000383211 8.8009e-05 -0.000153602 -2.20284e-05 -0.00240531 6.49901e-05 -0.000504492 -2.05947e-05
1.5 -0.000283527 9.45822e-05 -0.000134387 -2.21178e-05 -0.00219271 0.000100585 -0.000463594 -2.62194e-05
1.52 -0.00017976 0.000100558 -0.000114902 -2.20761e-05 -0.00192315 0.000133769 -0.000413038 -3.09538e-05
1.54 -7.24208e-05 0.000105901 -9.52602e-05 -2.19103e-05 -0.00160156 0.000163753 -0.000354231 -3.47384e-05
1.56 3.79428e-05 0.00011058 -7.55734e-05 -2.16274e-05 -0.00123423 0.000189827 -0.000288733 -3.75374e-05
1.58 0.00015075 0.000114569 -5.59507e-05 -2.12348e-05 -0.000828734 0.000211373 -0.000218213 -3.9338e-05
